Data;Õtem;Respons·vel;Curso;Valor
30/04/2015;PROTOBOARD MINIPA MP-1680;Reenye;TÈcnico em MecatrÙnica;R$ 60,77 
30/04/2015;PROTOBOARD MINIPA MP-1680;Reenye;TÈcnico em MecatrÙnica;R$ 60,77 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Reenye;TÈcnico em MecatrÙnica;R$ 61,16 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Reenye;TÈcnico em MecatrÙnica;R$ 20,00 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 61,16 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 61,16 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Reenye;TÈcnico em EletrÙnica;R$ 62,59 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Reenye;TÈcnico em EletrÙnica;R$ 62,59 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Reenye;TÈcnico em MecatrÙnica;R$ 62,59 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Reenye;TÈcnico em MecatrÙnica;R$ 62,59 
22/12/2014;OSCILOSC√ìPIO C/ANALIS. DE ESPECTRO/TEKTRONIX;Reenye;TÈcnico em EletrÙnica;R$ 43.946,64 
22/12/2014;OSCILOSC√ìPIO C/ANALIS. DE ESPECTRO/TEKTRONIX;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 43.946,64 
23/06/2014;ESTA√á√ÉO SEMI-AUTOM√ÅTICA P/BGA / BGA WELLER;Reenye;TÈcnico em MecatrÙnica;R$ 129.200,00 
22/04/2014;CADEIRA GIRAT√ìRIA S/BRA√áOS - TECIDO AZUL;Reenye;TÈcnico em MecatrÙnica;R$ 154,29 
22/04/2014;CADEIRA GIRAT√ìRIA S/BRA√áOS - TECIDO AZUL;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 154,29 
22/04/2014;CADEIRA GIRAT√ìRIA S/BRA√áOS - TECIDO AZUL;Reenye;TÈcnico em EletrÙnica;R$ 154,29 
25/02/2014;OSCILOSC√ìPIO DIGITAL 60 MHZ / TEKTRONIX;Reenye;TÈcnico em MecatrÙnica;R$ 1.683,06 
25/02/2014;OSCILOSC√ìPIO DIGITAL 60 MHZ / TEKTRONIX;Reenye;TÈcnico em EletrÙnica;R$ 1.683,06 
25/02/2014;GERADOR DE FUN√á√ÉO ARBITR√ÅRIO /TEKTRONIX;Reenye;TÈcnico em EletrÙnica;R$ 3.615,38 
13/02/2014;DETECTOR ALTA TENS√ÉO P/APROXIMA√á√ÉO/POLITERM;Reenye;TÈcnico em MecatrÙnica;R$ 832,71 
07/02/2014;MULT√çMETRO DIG. BANCADA 6 1/2 D√çGITOS/TEKTRONIX;Reenye;TÈcnico em MecatrÙnica;R$ 3.480,00 
31/01/2014;BASE MAGN√âTICA 63X55X50MM P/REL./ STARRETT;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 82,92 
31/01/2014;BASE MAGN√âTICA 63X55X50MM P/REL./ STARRETT;Reenye;TÈcnico em EletrÙnica;R$ 82,92 
09/01/2014;ARM√ÅRIO P/TRANSPORTE DE 33 NOTEBOOKS/ CEQUIPEL;Reenye;TÈcnico em EletrÙnica;R$ 5.545,00 
02/01/2014;LOCALIZADOR DEFEITOS DE CIRCUITOS ELET./VERSIS;Reenye;TÈcnico em MecatrÙnica;R$ 9.758,00 
02/01/2014;LOCALIZADOR DEFEITOS DE CIRCUITOS ELET./VERSIS;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 9.758,00 
26/12/2013;MULT√çMETRO DIGITAL TRUE RMS/TEMP /FLUKE;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 1.069,74 
26/12/2013;MULT√çMETRO DIGITAL TRUE RMS/TEMP /FLUKE;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 1.069,74 
26/12/2013;MULT√çMETRO DIGITAL TRUE RMS /FLUKE;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 490,64 
26/12/2013;MULT√çMETRO DIGITAL TRUE RMS /FLUKE;Reenye;TÈcnico em EletrÙnica;R$ 490,64 
26/12/2013;MULT√çMETRO DIGITAL TRUE RMS /FLUKE;Reenye;TÈcnico em EletrÙnica;R$ 490,64 
26/12/2013;MULT√çMETRO DIGITAL TRUE RMS /FLUKE;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 490,64 
26/12/2013;ALICATE AMPER√çMETRO TRUE RMS/AC-DC /FLUKE;Reenye;TÈcnico em MecatrÙnica;R$ 1.350,00 
06/12/2013;EMPILHADEIRA 2,5 TONELADAS / GOODSENSE;Reenye;TÈcnico em EletrÙnica;R$ 63.960,00 
17/09/2013;TORNO MEC√ÇNICO PARALELO UNIVERSAL /ROMI;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 60.700,00 
16/08/2013;PAINEL P/ALIMENTA√á√ÉO DE BANCADA/ EXSTO;Reenye;TÈcnico em MecatrÙnica;R$ 1.059,00 
15/05/2013;REL√ìGIO APALPADOR - 0,14MM - 0,001/ MITUTOYO;Reenye;TÈcnico em MecatrÙnica;R$ 401,43 
15/05/2013;REL√ìGIO APALPADOR - 0,14MM - 0,001/ MITUTOYO;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 401,43 
25/03/2013;MICROCOMPUTADOR POSITIVO MASTER D510;Reenye;TÈcnico em EletrÙnica;R$ 2.053,27 
25/03/2013;MONITOR LED 21,5P / LG E2241V;Reenye;TÈcnico em EletrÙnica;R$ 300,00 
07/03/2013;MICROCOMPUTADOR POSITIVO MASTER D360;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 1.384,88 
07/03/2013;MONITOR LED 18,5P / POSITIVO P971WAL;Reenye;TÈcnico em EletrÙnica;R$ 242,00 
08/02/2013;TELEVIS√ÉO INTERATIVA 3D 60P / LG;Reenye;TÈcnico em EletrÙnica;R$ 6.875,00 
08/02/2013;TELEVIS√ÉO INTERATIVA 3D 60P / LG;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 6.875,00 
24/09/2012;TORNO MEC√ÇNICO PARALELO  UNIVERSAL/ROMI;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 48.800,00 
14/09/2012;FRESADORA FERRAMENTEIRA / KONE;Reenye;TÈcnico em EletrÙnica;R$ 86.050,00 
11/07/2012;DESEMPENO FERRO FUNDIDO 1000X630MM/DIGIMESS;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 9.756,00 
02/05/2012;FURADEIRA DE BANCADA 25MM/KONE;Reenye;TÈcnico em MecatrÙnica;R$ 12.658,00 
23/04/2012;TRANSFERIDOR √ÇNGULOS UNIVERSAL/INSIZE;Reenye;TÈcnico em MecatrÙnica;R$ 230,00 
01/07/2011;REGISTRADOR ELETR√îNICO DE PONTO/MADIS;Reenye;TÈcnico em MecatrÙnica;R$ 1.444,00 
30/06/2011;JOGO CHAVES FENDA SIMPLES E CRUZ./GEDORE;Reenye;TÈcnico em MecatrÙnica;R$ 25,00 
21/06/2011;TORNO CNC - LABORAT√ìRIO/HARDINGE;Reenye;TÈcnico em EletrÙnica;R$ 168.900,00 
04/05/2011;MONITOR LCD 18,5 936SWA/ POSITIVO;Reenye;TÈcnico em MecatrÙnica;R$ 404,00 
04/05/2011;MONITOR LCD 18,5 936SWA/ POSITIVO;Reenye;TÈcnico em EletrÙnica;R$ 404,00 
04/05/2011;MONITOR LCD 18,5 936SWA/ POSITIVO;Reenye;TÈcnico em MecatrÙnica;R$ 404,00 
13/04/2011;MICROCOMPUTADOR I7 8GB 500GB/LENOVO;Reenye;TÈcnico em MecatrÙnica;R$ 2.076,68 
13/04/2011;MICROCOMPUTADOR I7 8GB 500GB/LENOVO;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 2.076,68 
13/04/2011;MICROCOMPUTADOR I7 8GB 500GB/LENOVO;Reenye;TÈcnico em EletrÙnica;R$ 2.076,68 
13/04/2011;MICROCOMPUTADOR I7 8GB 500GB/LENOVO;Reenye;TÈcnico em EletrÙnica;R$ 2.076,68 
13/04/2011;MICROCOMPUTADOR I7 8GB 500GB/LENOVO;Reenye;TÈcnico em MecatrÙnica;R$ 2.076,68 
13/04/2011;MONITOR COLOR LCD 22THINKVISION/LENOVO;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 730,32 
13/04/2011;MONITOR COLOR LCD 22THINKVISION/LENOVO;Reenye;TÈcnico em MecatrÙnica;R$ 730,32 
29/03/2011;CHAVE FIXA 12 PE√áAS - 6 A 32MM/VONDER;Reenye;TÈcnico em MecatrÙnica;R$ 74,18 
14/03/2011;MULT√çMETRO DIGITAL TRUE RMS/ POLITERM;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 146,00 
23/02/2011;ALICATE AMPER√çMETRO DIGITAL/MINIPA;Reenye;TÈcnico em MecatrÙnica;R$ 185,00 
22/02/2011;MICROCOMPUTADOR INFOWAY SM3330/ITAUTEC;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 1.085,00 
22/02/2011;MONITOR COLOR LCD 19 W1942/ITAUTEC;Reenye;TÈcnico em EletrÙnica;R$ 380,00 
31/01/2011;CADEIRA GIRAT.S/BRA√áOS ROYAL/STILOFLEX;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 179,00 
31/01/2011;CADEIRA GIRAT.S/BRA√áOS ROYAL/STILOFLEX;Reenye;TÈcnico em MecatrÙnica;R$ 179,00 
31/01/2011;CADEIRA GIRAT.S/BRA√áOS ROYAL/STILOFLEX;Reenye;TÈcnico em MecatrÙnica;R$ 179,00 
31/01/2011;CADEIRA GIRAT.S/BRA√áOS ROYAL/STILOFLEX;Reenye;TÈcnico em MecatrÙnica;R$ 179,00 
31/01/2011;CADEIRA GIRAT.S/BRA√áOS ROYAL/STILOFLEX;Reenye;TÈcnico em MecatrÙnica;R$ 179,00 
11/01/2011;ESCALA DE A√áO INOXID√ÅVEL 300MM 12P/PANTEC;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 2,00 
11/01/2011;ESCALA DE A√áO INOXID√ÅVEL 300MM 12P/PANTEC;Reenye;TÈcnico em MecatrÙnica;R$ 2,00 
11/01/2011;ESCALA DE A√áO INOXID√ÅVEL 300MM 12P/PANTEC;Reenye;TÈcnico em EletrÙnica;R$ 2,00 
11/01/2011;ESCALA DE A√áO INOXID√ÅVEL 300MM 12P/PANTEC;Reenye;TÈcnico em MecatrÙnica;R$ 2,00 
11/01/2011;ESCALA DE A√áO INOXID√ÅVEL 300MM 12P/PANTEC;Reenye;TÈcnico em MecatrÙnica;R$ 2,00 
17/11/2010;JOGO DE SERRA COPO - 16 A 51MM /MASTERSAN;Reenye;TÈcnico em EletrÙnica;R$ 112,00 
29/10/2010;ARCO SERRA P/ L√ÇMINA DE 10P E 12P/BRASFORT;Reenye;TÈcnico em MecatrÙnica;R$ 7,60 
09/08/2010;FERRO DE SOLDA MACHADINHA 180W/HIKARI;Reenye;TÈcnico em MecatrÙnica;R$ 55,90 
31/07/2010;ARM√ÅRIO ALTO 800X540X1580MM;Reenye;TÈcnico em MecatrÙnica;R$ 213,36 
15/07/2010;MESA P/REFEIT√ìRIO 1400X700MM BRANCA;Reenye;TÈcnico em MecatrÙnica;R$ 193,00 
15/07/2010;CADEIRA P/REFEIT√ìRIO C/ASS.MDF BRANCA;Reenye;TÈcnico em MecatrÙnica;R$ 64,00 
15/07/2010;CADEIRA P/REFEIT√ìRIO C/ASS.MDF BRANCA;Reenye;TÈcnico em MecatrÙnica;R$ 64,00 
15/07/2010;CADEIRA P/REFEIT√ìRIO C/ASS.MDF BRANCA;Reenye;TÈcnico em EletrÙnica;R$ 64,00 
15/07/2010;CADEIRA P/REFEIT√ìRIO C/ASS.MDF BRANCA;Reenye;TÈcnico em EletrÙnica;R$ 64,00 
15/07/2010;CADEIRA P/REFEIT√ìRIO C/ASS.MDF BRANCA;Reenye;TÈcnico em EletrÙnica;R$ 64,00 
15/07/2010;CADEIRA P/REFEIT√ìRIO C/ASS.MDF BRANCA;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 64,00 
15/07/2010;CADEIRA P/REFEIT√ìRIO C/ASS.MDF BRANCA;Reenye;TÈcnico em MecatrÙnica;R$ 64,00 
07/05/2010;MICR√îMETRO M.EXT. 0 A 25MM-0,01/PANTEC;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 40,00 
07/05/2010;MICR√îMETRO M.EXT. 0 A 25MM-0,01/PANTEC;Reenye;TÈcnico em EletrÙnica;R$ 40,00 
07/05/2010;MICR√îMETRO M.EXT. 0 A 25MM-0,01/PANTEC;Reenye;TÈcnico em MecatrÙnica;R$ 40,00 
05/05/2010;REL√ìGIO COMPARADOR-5MM-0,001MM/MITUTOYO;Reenye;TÈcnico em EletrÙnica;R$ 240,51 
28/04/2010;REL√ìGIO COMPARADOR - 10MM - 0,01MM/MAHR;Reenye;TÈcnico em MecatrÙnica;R$ 76,00 
28/04/2010;REL√ìGIO COMPARADOR - 10MM - 0,01MM/MAHR;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 76,00 
05/04/2010;PAQU√çMETRO QUADR.DIG.150MM-0,01/STARRETT;Reenye;TÈcnico em MecatrÙnica;R$ 335,00 
05/04/2010;PAQU√çMETRO QUADR.DIG.150MM-0,01/STARRETT;Reenye;TÈcnico em EletrÙnica;R$ 335,00 
05/04/2010;PAQU√çMETRO QUADR.DIG.150MM-0,01/STARRETT;Reenye;TÈcnico em EletrÙnica;R$ 335,00 
20/01/2010;VISOR TERMOGR√ÅFICO/FLIR;Reenye;TÈcnico em MecatrÙnica;R$ 10.950,00 
22/12/2021;ACCESS POINT CORP 3COM 3CRWE776075;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 712,75 
22/12/2021;ACCESS POINT CORP 3COM 3CRWE776075;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 712,75 
22/12/2021;ACCESS POINT CORP 3COM 3CRWE776075;Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 712,75 
18/11/2021;CADEIRA GIRAT√ìRIA COM BRA√áO;Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 117,00 
06/10/2021;SERVIDOR ESCOLA MX203 ITAUTEC;Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 22.501,08 
02/10/2021;GERADOR FUN√á√ÉO DE BANCADA 20MHZ/MINIPA;Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 1.149,99 
02/10/2021;GERADOR FUN√á√ÉO DE BANCADA 20MHZ/MINIPA;Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 1.149,99 
02/10/2021;GERADOR FUN√á√ÉO DE BANCADA 20MHZ/MINIPA;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 1.150,01 
02/10/2021;OSCILOSC√ìPIO DIGITAL 60 MHZ/MIT MEASTECH;Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 1.839,90 
02/10/2021;OSCILOSC√ìPIO DIGITAL 60 MHZ/MIT MEASTECH;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 1.839,90 
02/10/2021;OSCILOSC√ìPIO DIGITAL 60 MHZ/MIT MEASTECH;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 1.839,90 
02/10/2021;OSCILOSC√ìPIO DIGITAL 60 MHZ/MIT MEASTECH;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 1.839,90 
02/10/2021;OSCILOSC√ìPIO DIGITAL 60 MHZ/MIT MEASTECH;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 1.839,90 
12/08/2021;CONJUNTO DID√ÅTICO B√ÅSICO DE AUTOMA√á√ÉO IN;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 8.769,00 
12/08/2021;CONJUNTO ESTUDO ELETR√îN.ANAL. DIDATECH;Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 2.874,00 
12/08/2021;CONJUNTO ESTUDO ELETR√îN.ANAL. DIDATECH;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 2.874,00 
12/08/2021;CONJUNTO ESTUDO ELETR√îN.ANAL. DIDATECH;Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 2.874,00 
06/08/2021;TESTE DE INDUZIDO/KITA;Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 350,00 
14/07/2021;CONJUNTO PARA ESTUDO DE ELETR√îNICA DE PO;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 3.778,68 
14/07/2021;CONJUNTO PARA ESTUDO DE ELETR√îNICA DE PO;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 3.778,68 
14/07/2021;CONJUNTO PARA ESTUDO DE ELETR√îNICA DE PO;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 3.778,68 
26/06/2021;MULT√çMETRO DIGITAL (ANEXO);Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 115,50 
26/06/2021;MULT√çMETRO DIGITAL (ANEXO);Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 115,50 
26/06/2021;MULT√çMETRO DIGITAL (ANEXO);Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 115,50 
26/06/2021;MULT√çMETRO DIGITAL TRUE RMS CATEGORIA II;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 162,75 
26/06/2021;MULT√çMETRO DIGITAL TRUE RMS CATEGORIA II;Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 162,75 
04/06/2021;PAINEL DE FERRAMENTAS PARA BANCADA DC 99;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 394,00 
03/06/2021;BALC√ÉO COM ESCANINHOS A3 E A4 DC 1471;Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 1.254,00 
26/05/2021;BALC√ÉO P/ ATENDIMENTO SEMI-C√çRCULO DC-562;Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 1.400,00 
08/05/2021;SISTEMA DE DESENVOLVIMENTO DE L√ìGICA CPLD;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 831,60 
08/05/2021;SISTEMA DE DESENVOLVIMENTO DE L√ìGICA CPLD;Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 831,60 
06/05/2021;BANCADA PARA ENSAIOS ELETROELETR√îNICOS;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 1.240,00 
06/05/2021;BANCADA PARA ENSAIOS ELETROELETR√îNICOS;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 1.240,00 
06/05/2021;BANCADA PARA ENSAIOS ELETROELETR√îNICOS;Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 1.240,00 
06/05/2021;BANCADA PARA ENSAIOS ELETROELETR√îNICOS;Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 1.240,00 
04/05/2021;CARTEIRA  P/ DESENHO C/ TAMPO RECLINAVEL;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 312,00 
04/05/2021;CARTEIRA  P/ DESENHO C/ TAMPO RECLINAVEL;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 312,00 
04/05/2021;CARTEIRA  P/ DESENHO C/ TAMPO RECLINAVEL;Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 312,00 
04/05/2021;CARTEIRA  P/ DESENHO C/ TAMPO RECLINAVEL;Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 312,00 
04/05/2021;CARTEIRA  P/ DESENHO C/ TAMPO RECLINAVEL;Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 312,00 
04/05/2021;MESA PARA INFORMATICA - 1500 X 800 X 735 ,MM;Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 327,00 
04/05/2021;MESA PARA INFORMATICA - 1500 X 800 X 735 ,MM;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 327,00 
04/05/2021;MESA PARA INFORMATICA - 1500 X 800 X 735 ,MM;Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 327,00 
04/05/2021;MESA PARA INFORMATICA - 1500 X 800 X 735 ,MM;Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 327,00 
04/05/2021;MESA PARA INFORMATICA - 1500 X 800 X 735 ,MM;Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 327,00 
04/05/2021;MESA PARA INFORMATICA - 1500 X 800 X 735 ,MM;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 327,00 
04/05/2021;MESA PARA INFORM√ÅTICA - L166 ARTICO -;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 327,00 
04/05/2021;MESA PARA INFORM√ÅTICA - L166 ARTICO -;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 327,00 
04/05/2021;MESA PARA INFORM√ÅTICA - L166 ARTICO -;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 327,00 
04/05/2021;MESA PARA INFORM√ÅTICA - L166 ARTICO -;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 327,00 
23/04/2021;MESA DE TRABALHO;Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 493,00 
23/04/2021;MESA DE TRABALHO;Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 493,00 
23/04/2021;ARM√ÅRIO PARA VESTI√ÅRIO EM LAMINADO;Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 974,00 
23/04/2021;ARM√ÅRIO PARA VESTI√ÅRIO EM LAMINADO;Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 974,00 
22/04/2021;CONJUNTO DE TORRE DE MOTORES (ANEXO);Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 2.657,00 
17/04/2021;MULTIMETRO MINIPA ET-1110;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 60,00 
17/04/2021;VENTILADOR PAREDE;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 40,00 
17/04/2021;VENTILADOR DE PAREDE;Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 40,00 
17/04/2021;VENTILADOR DE PAREDE;Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 40,00 
17/04/2021;VENTILADOR DE PAREDE;Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 40,00 
15/04/2021;CONJUNTO DE COMANDOS ELETROELETR√îNICOS (;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 6.798,00 
15/04/2021;CONJUNTO DE COMANDOS ELETROELETR√îNICOS (;Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 6.798,00 
13/04/2021;PAINEL PARA ALIMENTA√á√ÉO DE BANCADA- EDUTEC;Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 730,00 
13/04/2021;PAINEL PARA ALIMENTA√á√ÉO DE BANCADA- EDUTEC;Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 730,00 
13/04/2021;PAINEL PARA ALIMENTA√á√ÉO DE BANCADA- EDUTEC;Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 730,00 
13/04/2021;PAINEL PARA ALIMENTA√á√ÉO DE BANCADA- EDUTEC;Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 730,00 
13/04/2021;PAINEL PARA ALIMENTA√á√ÉO DE BANCADA- EDUTEC;Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 730,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial AdministraÁ„o;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial Almoxarifado;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 √ÅRTICO);Tatiana;Aprendizagem Ind˙strial em Mec‚nica;R$ 150,00 
